Date,Open,High,Low,Close,Adj Close,Volume
1981-04-03,2.138021,2.140625,2.125000,2.138021,0.808330,4656000
1981-04-06,2.138021,2.140625,2.130208,2.135417,0.807346,2016000
1981-04-07,2.138021,2.148438,2.138021,2.138021,0.808330,3244800
1981-04-08,2.138021,2.197917,2.138021,2.187500,0.827037,8448000
1981-04-09,2.187500,2.216146,2.187500,2.208333,0.834913,5779200
1981-04-10,2.208333,2.231771,2.208333,2.231771,0.843775,3729600
1981-04-13,2.231771,2.239583,2.216146,2.229167,0.842790,4113600
1981-04-14,2.229167,2.236979,2.216146,2.229167,0.842790,3230400
1981-04-15,2.229167,2.294271,2.229167,2.289063,0.865435,6835200
1981-04-16,2.289063,2.333333,2.286458,2.322917,0.878234,3360000
1981-04-20,2.322917,2.341146,2.302083,2.333333,0.882173,1972800
1981-04-21,2.325521,2.325521,2.281250,2.281250,0.862482,1843200
1981-04-22,2.281250,2.289063,2.229167,2.229167,0.842790,2760000
1981-04-23,2.234375,2.273438,2.234375,2.260417,0.854605,6432000
1981-04-24,2.265625,2.286458,2.265625,2.276042,0.860513,2644800
1981-04-27,2.276042,2.286458,2.270833,2.286458,0.864450,2040000
1981-04-28,2.286458,2.291667,2.260417,2.270833,0.858543,1929600
1981-04-29,2.265625,2.265625,2.221354,2.229167,0.842790,2779200
1981-04-30,2.229167,2.244792,2.218750,2.221354,0.839836,2529600
1981-05-01,2.221354,2.252604,2.221354,2.247396,0.849682,1444800
1981-05-04,2.247396,2.252604,2.223958,2.234375,0.844760,3038400
1981-05-05,2.231771,2.231771,2.200521,2.200521,0.831960,9244800
1981-05-06,2.200521,2.213542,2.192708,2.192708,0.829006,2150400
1981-05-07,2.192708,2.200521,2.184896,2.187500,0.827037,2126400
1981-05-08,2.190104,2.208333,2.190104,2.203125,0.832945,1704000
1981-05-11,2.200521,2.200521,2.164063,2.166667,0.819161,1800000
1981-05-12,2.166667,2.213542,2.161458,2.210938,0.835898,2011200
1981-05-13,2.210938,2.223958,2.203125,2.205729,0.833929,1344000
1981-05-14,2.208333,2.231771,2.208333,2.221354,0.839836,1444800
1981-05-15,2.221354,2.257813,2.221354,2.252604,0.851651,1545600
1981-05-18,2.252604,2.270833,2.250000,2.250000,0.850666,1790400
1981-05-19,2.273438,2.273438,2.203125,2.273438,0.859528,2630400
1981-05-20,2.273438,2.328125,2.273438,2.320313,0.877250,2280000
1981-05-21,2.312500,2.312500,2.265625,2.281250,0.862482,2072000
1981-05-22,2.281250,2.281250,2.218750,2.281250,0.878423,2876800
1981-05-26,2.281250,2.359375,2.257813,2.359375,0.908506,2481600
1981-05-27,2.359375,2.382813,2.312500,2.367188,0.911514,3246400
1981-05-28,2.367188,2.382813,2.335938,2.359375,0.908506,2416000
1981-05-29,2.359375,2.406250,2.335938,2.390625,0.920539,2960000
1981-06-01,2.390625,2.460938,2.390625,2.398438,0.923548,3635200
1981-06-02,2.390625,2.390625,2.328125,2.328125,0.896473,1516800
1981-06-03,2.328125,2.328125,2.281250,2.312500,0.890456,3494400
1981-06-04,2.312500,2.328125,2.296875,2.296875,0.884439,2124800
1981-06-05,2.296875,2.304688,2.281250,2.304688,0.887448,1721600
1981-06-08,2.312500,2.343750,2.312500,2.343750,0.902489,2795200
1981-06-09,2.343750,2.367188,2.304688,2.320313,0.893465,3073600
1981-06-10,2.320313,2.320313,2.273438,2.289063,0.881431,2529600
1981-06-11,2.289063,2.289063,2.257813,2.281250,0.878423,1089600
1981-06-12,2.281250,2.289063,2.250000,2.265625,0.872406,1654400
1981-06-15,2.289063,2.328125,2.289063,2.328125,0.896473,2492800
1981-06-16,2.328125,2.328125,2.281250,2.312500,0.890456,1553600
1981-06-17,2.312500,2.320313,2.242188,2.265625,0.872406,2576000
1981-06-18,2.265625,2.296875,2.265625,2.265625,0.872406,2724800
1981-06-19,2.265625,2.312500,2.257813,2.304688,0.887448,2076800
1981-06-22,2.304688,2.390625,2.289063,2.351563,0.905499,1932800
1981-06-23,2.351563,2.406250,2.335938,2.406250,0.926556,2328000
1981-06-24,2.406250,2.406250,2.359375,2.367188,0.911514,2062400
1981-06-25,2.367188,2.367188,2.328125,2.335938,0.899482,2372800
1981-06-26,2.312500,2.312500,2.250000,2.265625,0.872406,6019200
1981-06-29,2.257813,2.257813,2.171875,2.210938,0.851349,3161600
1981-06-30,2.195313,2.195313,2.156250,2.187500,0.842324,2553600
1981-07-01,2.187500,2.195313,2.140625,2.164063,0.833298,3180800
1981-07-02,2.156250,2.156250,2.070313,2.109375,0.812241,1768000
1981-07-06,2.093750,2.093750,2.031250,2.070313,0.797200,2296000
1981-07-07,2.070313,2.109375,2.062500,2.109375,0.812241,1960000
1981-07-08,2.109375,2.132813,2.062500,2.093750,0.806224,1241600
1981-07-09,2.093750,2.093750,2.062500,2.062500,0.794191,1454400
1981-07-10,2.062500,2.078125,2.023438,2.031250,0.782157,1537600
1981-07-13,2.031250,2.062500,2.015625,2.039063,0.785166,1244800
1981-07-14,2.039063,2.054688,2.000000,2.015625,0.776141,4804800
1981-07-15,2.015625,2.070313,2.015625,2.015625,0.776141,2600000
1981-07-16,2.039063,2.054688,2.039063,2.054688,0.791183,2219200
1981-07-17,2.054688,2.085938,2.046875,2.078125,0.800207,2320000
1981-07-20,2.078125,2.078125,2.015625,2.023438,0.779150,1606400
1981-07-21,2.023438,2.023438,1.929688,1.976563,0.761100,2804800
1981-07-22,1.976563,1.992188,1.882813,1.890625,0.728008,2649600
1981-07-23,1.914063,1.984375,1.914063,1.976563,0.761100,1624000
1981-07-24,1.976563,2.031250,1.960938,2.031250,0.782157,1006400
1981-07-27,2.039063,2.093750,2.039063,2.078125,0.800207,1774400
1981-07-28,2.078125,2.085938,2.046875,2.046875,0.788174,1777600
1981-07-29,2.046875,2.085938,2.023438,2.039063,0.785166,1676800
1981-07-30,2.039063,2.085938,2.015625,2.062500,0.794191,1604800
1981-07-31,2.062500,2.109375,2.062500,2.101563,0.809233,2217600
1981-08-03,2.101563,2.132813,2.093750,2.093750,0.806224,763200
1981-08-04,2.093750,2.109375,2.062500,2.078125,0.800207,992000
1981-08-05,2.078125,2.093750,2.070313,2.070313,0.797200,942400
1981-08-06,2.070313,2.070313,2.046875,2.062500,0.794191,2643200
1981-08-07,2.054688,2.054688,2.000000,2.054688,0.791183,782400
1981-08-10,2.046875,2.046875,2.023438,2.046875,0.788174,1340800
1981-08-11,2.039063,2.039063,2.007813,2.039063,0.785166,2417600
1981-08-12,2.039063,2.054688,2.015625,2.023438,0.779150,1224000
1981-08-13,2.023438,2.031250,1.984375,1.992188,0.767116,2113600
1981-08-14,1.992188,1.992188,1.968750,1.984375,0.764108,1929600
1981-08-17,1.968750,1.968750,1.914063,1.921875,0.745224,1899200
1981-08-18,1.921875,1.945313,1.921875,1.937500,0.751283,1910400
1981-08-19,1.937500,2.000000,1.921875,1.984375,0.769459,1726400
1981-08-20,1.992188,2.078125,1.992188,2.015625,0.781576,1667200
1981-08-21,1.976563,1.976563,1.921875,1.960938,0.760371,7043200
1981-08-24,1.937500,1.937500,1.890625,1.906250,0.739165,3208000
1981-08-25,1.906250,1.953125,1.875000,1.945313,0.754312,4478400
1981-08-26,1.945313,1.968750,1.929688,1.945313,0.754312,3848000
1981-08-27,1.945313,1.953125,1.882813,1.890625,0.733106,3395200
1981-08-28,1.890625,1.906250,1.875000,1.875000,0.727048,3526400
1981-08-31,1.875000,1.906250,1.859375,1.867188,0.724018,3555200
1981-09-01,1.867188,1.875000,1.828125,1.851563,0.717960,3619200
1981-09-02,1.851563,1.906250,1.851563,1.882813,0.730077,4841600
1981-09-03,1.882813,1.898438,1.828125,1.843750,0.714930,2100800
1981-09-04,1.835938,1.835938,1.804688,1.812500,0.702813,1611200
1981-09-08,1.796875,1.796875,1.765625,1.781250,0.690695,2454400
1981-09-09,1.812500,1.859375,1.812500,1.812500,0.702813,2764800
1981-09-10,1.828125,1.890625,1.828125,1.875000,0.727048,2476800
1981-09-11,1.898438,1.984375,1.898438,1.960938,0.760371,3132800
1981-09-14,1.960938,1.960938,1.937500,1.945313,0.754312,942400
1981-09-15,1.945313,1.976563,1.937500,1.960938,0.760371,2184000
1981-09-16,1.960938,1.976563,1.937500,1.960938,0.760371,3025600
1981-09-17,1.960938,2.000000,1.929688,1.937500,0.751283,3484800
1981-09-18,1.929688,1.929688,1.875000,1.898438,0.736136,3240000
1981-09-21,1.898438,1.968750,1.875000,1.960938,0.760371,4825600
1981-09-22,1.960938,1.968750,1.906250,1.953125,0.757341,4825600
1981-09-23,1.953125,1.953125,1.914063,1.937500,0.751283,2192000
1981-09-24,1.937500,1.992188,1.929688,1.929688,0.748253,2312000
1981-09-25,1.929688,1.968750,1.906250,1.960938,0.760371,2569600
1981-09-28,1.960938,2.093750,1.914063,2.078125,0.805811,6104000
1981-09-29,2.078125,2.093750,2.054688,2.078125,0.805811,3820800
1981-09-30,2.078125,2.078125,2.046875,2.062500,0.799753,2113600
1981-10-01,2.062500,2.109375,2.054688,2.109375,0.817929,3516800
1981-10-02,2.109375,2.132813,2.093750,2.101563,0.814900,7587200
1981-10-05,2.093750,2.093750,2.039063,2.054688,0.796724,3564800
1981-10-06,2.054688,2.062500,2.023438,2.031250,0.787635,2441600
1981-10-07,2.031250,2.109375,2.023438,2.109375,0.817929,2910400
1981-10-08,2.109375,2.187500,2.101563,2.187500,0.848223,3563200
1981-10-09,2.187500,2.187500,2.125000,2.140625,0.830046,5497600
1981-10-12,2.140625,2.164063,2.132813,2.140625,0.830046,2102400
1981-10-13,2.140625,2.164063,2.125000,2.125000,0.823988,1321600
1981-10-14,2.125000,2.132813,2.085938,2.085938,0.808841,1521600
1981-10-15,2.085938,2.140625,2.062500,2.140625,0.830046,3243200
1981-10-16,2.140625,2.140625,2.085938,2.125000,0.823988,2440000
1981-10-19,2.125000,2.203125,2.117188,2.187500,0.848223,2662400
1981-10-20,2.187500,2.273438,2.187500,2.250000,0.872457,3873600
1981-10-21,2.250000,2.257813,2.187500,2.187500,0.848223,2859200
1981-10-22,2.187500,2.296875,2.179688,2.289063,0.887604,3808000
1981-10-23,2.242188,2.242188,2.195313,2.218750,0.860339,3120000
1981-10-26,2.218750,2.234375,2.195313,2.218750,0.860339,2124800
1981-10-27,2.218750,2.250000,2.210938,2.234375,0.866399,2979200
1981-10-28,2.234375,2.250000,2.234375,2.242188,0.869428,921600
1981-10-29,2.242188,2.242188,2.210938,2.242188,0.869428,2590400
1981-10-30,2.242188,2.273438,2.242188,2.273438,0.881545,2089600
1981-11-02,2.289063,2.320313,2.289063,2.320313,0.899722,3884800
1981-11-03,2.320313,2.335938,2.304688,2.320313,0.899722,2515200
1981-11-04,2.312500,2.312500,2.296875,2.296875,0.890633,1761600
1981-11-05,2.296875,2.320313,2.273438,2.281250,0.884575,4062400
1981-11-06,2.273438,2.273438,2.234375,2.234375,0.866399,1616000
1981-11-09,2.234375,2.234375,2.210938,2.218750,0.860339,3139200
1981-11-10,2.218750,2.234375,2.179688,2.195313,0.851252,7491200
1981-11-11,2.195313,2.210938,2.187500,2.203125,0.854281,1619200
1981-11-12,2.203125,2.242188,2.203125,2.203125,0.854281,4564800
1981-11-13,2.203125,2.234375,2.179688,2.187500,0.848223,1379200
1981-11-16,2.148438,2.148438,2.109375,2.132813,0.832267,1641600
1981-11-17,2.140625,2.210938,2.140625,2.203125,0.859705,1174400
1981-11-18,2.203125,2.226563,2.187500,2.203125,0.859705,4164800
1981-11-19,2.203125,2.203125,2.140625,2.164063,0.844462,1508800
1981-11-20,2.164063,2.203125,2.148438,2.187500,0.853607,1856000
1981-11-23,2.210938,2.257813,2.210938,2.234375,0.871899,3235200
1981-11-24,2.234375,2.296875,2.234375,2.281250,0.890191,2392000
1981-11-25,2.289063,2.328125,2.289063,2.289063,0.893239,3486400
1981-11-27,2.289063,2.296875,2.281250,2.296875,0.896288,1372800
1981-11-30,2.296875,2.375000,2.289063,2.359375,0.920677,2958400
1981-12-01,2.359375,2.359375,2.328125,2.335938,0.911531,3353600
1981-12-02,2.335938,2.335938,2.273438,2.273438,0.887141,1084800
1981-12-03,2.273438,2.273438,2.250000,2.265625,0.884093,1651200
1981-12-04,2.265625,2.281250,2.250000,2.273438,0.887141,2342400
1981-12-07,2.273438,2.296875,2.273438,2.273438,0.887141,2153600
1981-12-08,2.273438,2.273438,2.226563,2.257813,0.881045,1804800
1981-12-09,2.257813,2.281250,2.234375,2.250000,0.877996,3345600
1981-12-10,2.250000,2.250000,2.226563,2.250000,0.877996,3046400
1981-12-11,2.250000,2.265625,2.234375,2.265625,0.884093,1774400
1981-12-14,2.265625,2.265625,2.171875,2.195313,0.856656,3411200
1981-12-15,2.195313,2.210938,2.156250,2.203125,0.859705,1313600
1981-12-16,2.203125,2.210938,2.125000,2.179688,0.850559,601600
1981-12-17,2.179688,2.203125,2.171875,2.187500,0.853607,1467200
1981-12-18,2.187500,2.234375,2.187500,2.210938,0.862754,1697600
1981-12-21,2.218750,2.242188,2.218750,2.226563,0.868851,1257600
1981-12-22,2.226563,2.242188,2.218750,2.234375,0.871899,1664000
1981-12-23,2.234375,2.257813,2.210938,2.242188,0.874947,1332800
1981-12-24,2.242188,2.265625,2.242188,2.265625,0.884093,531200
1981-12-28,2.265625,2.289063,2.257813,2.265625,0.884093,859200
1981-12-29,2.273438,2.281250,2.273438,2.273438,0.887141,1492800
1981-12-30,2.273438,2.296875,2.273438,2.296875,0.896288,801600
1981-12-31,2.296875,2.335938,2.296875,2.320313,0.905434,2124800
1982-01-04,2.296875,2.320313,2.273438,2.289063,0.893239,3547200
1982-01-05,2.234375,2.281250,2.187500,2.218750,0.865802,2961600
1982-01-06,2.195313,2.210938,2.171875,2.187500,0.853607,2707200
1982-01-07,2.164063,2.187500,2.132813,2.179688,0.850559,3172800
1982-01-08,2.179688,2.195313,2.156250,2.156250,0.841413,3107200
1982-01-11,2.148438,2.187500,2.109375,2.117188,0.826170,2062400
1982-01-12,2.132813,2.148438,2.109375,2.148438,0.838365,2195200
1982-01-13,2.171875,2.171875,2.171875,2.171875,0.847510,2043200
1982-01-14,2.148438,2.164063,2.125000,2.164063,0.844462,2820800
1982-01-15,2.179688,2.195313,2.164063,2.171875,0.847510,2870400
1982-01-18,2.210938,2.257813,2.164063,2.257813,0.881045,5144000
1982-01-19,2.250000,2.273438,2.226563,2.242188,0.874947,3206400
1982-01-20,2.242188,2.257813,2.226563,2.226563,0.868851,1881600
1982-01-21,2.265625,2.289063,2.234375,2.265625,0.884093,5843200
1982-01-22,2.289063,2.304688,2.265625,2.281250,0.890191,2422400
1982-01-25,2.273438,2.312500,2.226563,2.312500,0.902385,4224000
1982-01-26,2.296875,2.304688,2.281250,2.281250,0.890191,2176000
1982-01-27,2.281250,2.296875,2.257813,2.281250,0.890191,3084800
1982-01-28,2.304688,2.335938,2.273438,2.328125,0.908482,3414400
1982-01-29,2.359375,2.382813,2.335938,2.367188,0.923725,4257600
1982-02-01,2.320313,2.343750,2.296875,2.312500,0.902385,3648000
1982-02-02,2.312500,2.328125,2.289063,2.320313,0.905434,4452800
1982-02-03,2.304688,2.320313,2.289063,2.296875,0.896288,3310400
1982-02-04,2.304688,2.312500,2.289063,2.312500,0.902385,1408000
1982-02-05,2.382813,2.445313,2.312500,2.421875,0.945065,6204800
1982-02-08,2.367188,2.382813,2.351563,2.367188,0.923725,3803200
1982-02-09,2.312500,2.351563,2.265625,2.273438,0.887141,3867200
1982-02-10,2.289063,2.312500,2.265625,2.289063,0.893239,2830400
1982-02-11,2.273438,2.296875,2.250000,2.273438,0.887141,4260800
1982-02-12,2.335938,2.406250,2.265625,2.367188,0.923725,4830400
1982-02-16,2.351563,2.398438,2.296875,2.382813,0.929823,4003200
1982-02-17,2.406250,2.429688,2.375000,2.390625,0.932871,3920000
1982-02-18,2.414063,2.429688,2.398438,2.429688,0.948113,3486400
1982-02-19,2.398438,2.429688,2.367188,2.398438,0.935920,2982400
1982-02-22,2.382813,2.421875,2.335938,2.343750,0.919872,5441600
1982-02-23,2.359375,2.375000,2.335938,2.335938,0.916806,2968000
1982-02-24,2.328125,2.351563,2.304688,2.351563,0.922938,2612800
1982-02-25,2.359375,2.382813,2.335938,2.343750,0.919872,2776000
1982-02-26,2.304688,2.328125,2.273438,2.312500,0.907607,1896000
1982-03-01,2.335938,2.351563,2.312500,2.343750,0.919872,2576000
1982-03-02,2.351563,2.367188,2.335938,2.343750,0.919872,2137600
1982-03-03,2.304688,2.312500,2.289063,2.312500,0.907607,4057600
1982-03-04,2.257813,2.304688,2.210938,2.218750,0.870812,7011200
1982-03-05,2.171875,2.218750,2.117188,2.117188,0.830951,8468800
1982-03-08,2.109375,2.187500,2.031250,2.031250,0.797222,7611200
1982-03-09,2.117188,2.187500,2.046875,2.156250,0.846282,7121600
1982-03-10,2.148438,2.179688,2.109375,2.109375,0.827885,3952000
1982-03-11,2.125000,2.156250,2.093750,2.101563,0.824819,6281600
1982-03-12,2.085938,2.109375,2.062500,2.109375,0.827885,2625600
1982-03-15,2.117188,2.156250,2.078125,2.156250,0.846282,2004800
1982-03-16,2.148438,2.171875,2.117188,2.125000,0.834017,3262400
1982-03-17,2.132813,2.156250,2.109375,2.140625,0.840149,2976000
1982-03-18,2.187500,2.210938,2.156250,2.210938,0.867746,3073600
1982-03-19,2.210938,2.226563,2.203125,2.218750,0.870812,1814400
1982-03-22,2.273438,2.304688,2.234375,2.296875,0.901474,3072000
1982-03-23,2.281250,2.304688,2.250000,2.281250,0.895343,2449600
1982-03-24,2.289063,2.312500,2.265625,2.289063,0.898409,2776000
1982-03-25,2.304688,2.320313,2.289063,2.304688,0.904541,1635200
1982-03-26,2.289063,2.304688,2.265625,2.289063,0.898409,1572800
1982-03-29,2.265625,2.281250,2.250000,2.273438,0.892276,1124800
1982-03-30,2.289063,2.304688,2.265625,2.304688,0.904541,2142400
1982-03-31,2.296875,2.312500,2.281250,2.312500,0.907607,1944000
1982-04-01,2.320313,2.343750,2.289063,2.343750,0.919872,2934400
1982-04-02,2.390625,2.406250,2.367188,2.398438,0.941336,4974400
1982-04-05,2.398438,2.406250,2.382813,2.390625,0.938270,3536000
1982-04-06,2.382813,2.390625,2.367188,2.375000,0.932137,1464000
1982-04-07,2.375000,2.390625,2.351563,2.375000,0.932137,3102400
1982-04-08,2.375000,2.398438,2.343750,2.382813,0.935204,4385600
1982-04-12,2.414063,2.453125,2.367188,2.453125,0.962799,3628800
1982-04-13,2.429688,2.453125,2.398438,2.414063,0.947468,3710400
1982-04-14,2.406250,2.429688,2.382813,2.382813,0.935204,3072000
1982-04-15,2.398438,2.414063,2.375000,2.382813,0.935204,1563200
1982-04-16,2.390625,2.406250,2.367188,2.390625,0.938270,1665600
1982-04-19,2.406250,2.429688,2.382813,2.398438,0.941336,1854400
1982-04-20,2.390625,2.414063,2.359375,2.367188,0.929071,3512000
1982-04-21,2.335938,2.367188,2.304688,2.320313,0.910673,2865600
1982-04-22,2.359375,2.390625,2.320313,2.367188,0.929071,3252800
1982-04-23,2.429688,2.476563,2.375000,2.468750,0.968931,5625600
1982-04-26,2.476563,2.500000,2.453125,2.492188,0.978131,3022400
1982-04-27,2.468750,2.507813,2.429688,2.445313,0.959734,5118400
1982-04-28,2.445313,2.460938,2.429688,2.445313,0.959734,2620800
1982-04-29,2.445313,2.476563,2.414063,2.437500,0.956667,2201600
1982-04-30,2.484375,2.523438,2.445313,2.500000,0.981197,5025600
1982-05-03,2.523438,2.554688,2.492188,2.554688,1.002661,2366400
1982-05-04,2.578125,2.601563,2.546875,2.578125,1.011860,4465600
1982-05-05,2.609375,2.625000,2.585938,2.601563,1.021059,4070400
1982-05-06,2.617188,2.632813,2.601563,2.609375,1.024124,4908800
1982-05-07,2.585938,2.632813,2.539063,2.562500,1.005727,3310400
1982-05-10,2.539063,2.554688,2.515625,2.515625,0.987329,3675200
1982-05-11,2.539063,2.546875,2.523438,2.539063,0.996528,3008000
1982-05-12,2.570313,2.593750,2.546875,2.546875,0.999594,4809600
1982-05-13,2.531250,2.554688,2.507813,2.523438,0.990396,1190400
1982-05-14,2.546875,2.562500,2.531250,2.546875,0.999594,1446400
1982-05-17,2.523438,2.539063,2.507813,2.523438,0.996499,1398400
1982-05-18,2.484375,2.523438,2.437500,2.453125,0.968733,5392000
1982-05-19,2.437500,2.453125,2.421875,2.437500,0.962562,2027200
1982-05-20,2.406250,2.437500,2.375000,2.375000,0.937882,2635200
1982-05-21,2.414063,2.437500,2.390625,2.437500,0.962562,2131200
1982-05-24,2.414063,2.437500,2.382813,2.398438,0.947138,2006400
1982-05-25,2.421875,2.453125,2.390625,2.390625,0.944052,3313600
1982-05-26,2.414063,2.429688,2.390625,2.429688,0.959478,3131200
1982-05-27,2.460938,2.476563,2.437500,2.468750,0.974903,1900800
1982-05-28,2.460938,2.484375,2.437500,2.453125,0.968733,1804800
1982-06-01,2.476563,2.492188,2.460938,2.492188,0.984159,2016000
1982-06-02,2.515625,2.531250,2.492188,2.523438,0.996499,2014400
1982-06-03,2.515625,2.546875,2.484375,2.500000,0.987244,4126400
1982-06-04,2.484375,2.507813,2.460938,2.460938,0.971818,1308800
1982-06-07,2.421875,2.445313,2.398438,2.406250,0.950222,3497600
1982-06-08,2.414063,2.437500,2.390625,2.421875,0.956392,2318400
1982-06-09,2.445313,2.468750,2.414063,2.437500,0.962562,2513600
1982-06-10,2.453125,2.484375,2.414063,2.460938,0.971818,3411200
1982-06-11,2.453125,2.476563,2.429688,2.437500,0.962562,8795200
1982-06-14,2.398438,2.414063,2.375000,2.398438,0.947138,2131200
1982-06-15,2.390625,2.414063,2.367188,2.414063,0.953308,2382400
1982-06-16,2.429688,2.445313,2.406250,2.414063,0.953308,2321600
1982-06-17,2.414063,2.429688,2.390625,2.421875,0.956392,1035200
1982-06-18,2.382813,2.406250,2.351563,2.359375,0.931711,3273600
1982-06-21,2.367188,2.382813,2.343750,2.359375,0.931711,2750400
1982-06-22,2.375000,2.390625,2.351563,2.390625,0.944052,2558400
1982-06-23,2.414063,2.468750,2.359375,2.460938,0.971818,4224000
1982-06-24,2.445313,2.468750,2.421875,2.437500,0.962562,4291200
1982-06-25,2.421875,2.429688,2.406250,2.406250,0.950222,1472000
1982-06-28,2.429688,2.453125,2.406250,2.437500,0.962562,2169600
1982-06-29,2.429688,2.445313,2.414063,2.414063,0.953308,2664000
1982-06-30,2.453125,2.476563,2.429688,2.468750,0.974903,5513600
1982-07-01,2.453125,2.492188,2.414063,2.429688,0.959478,3195200
1982-07-02,2.414063,2.429688,2.398438,2.406250,0.950222,1580800
1982-07-06,2.406250,2.429688,2.375000,2.429688,0.959478,2284800
1982-07-07,2.460938,2.484375,2.437500,2.476563,0.977988,3560000
1982-07-08,2.460938,2.484375,2.437500,2.476563,0.977988,2553600
1982-07-09,2.507813,2.539063,2.476563,2.515625,0.993414,3601600
1982-07-12,2.609375,2.640625,2.578125,2.640625,1.042776,4019200
1982-07-13,2.585938,2.617188,2.562500,2.609375,1.030436,3992000
1982-07-14,2.601563,2.640625,2.578125,2.640625,1.042776,4019200
1982-07-15,2.640625,2.664063,2.609375,2.617188,1.033520,3224000
1982-07-16,2.648438,2.687500,2.601563,2.664063,1.052032,5020800
1982-07-19,2.648438,2.671875,2.617188,2.632813,1.039691,1564800
1982-07-20,2.625000,2.656250,2.585938,2.625000,1.036606,3081600
1982-07-21,2.632813,2.664063,2.601563,2.601563,1.027351,3380800
1982-07-22,2.593750,2.617188,2.570313,2.578125,1.018095,1750400
1982-07-23,2.578125,2.601563,2.546875,2.554688,1.008839,2342400
1982-07-26,2.562500,2.578125,2.539063,2.539063,1.002670,2112000
1982-07-27,2.539063,2.554688,2.523438,2.531250,0.999584,3019200
1982-07-28,2.500000,2.539063,2.453125,2.468750,0.974903,2526400
1982-07-29,2.476563,2.507813,2.445313,2.492188,0.984159,2489600
1982-07-30,2.492188,2.500000,2.476563,2.476563,0.977988,2625600
1982-08-02,2.554688,2.609375,2.492188,2.609375,1.030436,3334400
1982-08-03,2.609375,2.640625,2.578125,2.585938,1.021181,4304000
1982-08-04,2.531250,2.578125,2.484375,2.492188,0.984159,5281600
1982-08-05,2.476563,2.492188,2.460938,2.460938,0.971818,2732800
1982-08-06,2.468750,2.492188,2.445313,2.445313,0.965649,2276800
1982-08-09,2.429688,2.445313,2.414063,2.429688,0.959478,2169600
1982-08-10,2.468750,2.484375,2.445313,2.453125,0.968733,2971200
1982-08-11,2.453125,2.468750,2.437500,2.445313,0.965649,2568000
1982-08-12,2.460938,2.484375,2.429688,2.429688,0.959478,3612800
1982-08-13,2.398438,2.414063,2.375000,2.406250,0.950222,4622400
1982-08-16,2.414063,2.429688,2.390625,2.390625,0.950213,4782400
1982-08-17,2.492188,2.562500,2.414063,2.562500,1.018528,4259200
1982-08-18,2.601563,2.687500,2.515625,2.523438,1.003002,10904000
1982-08-19,2.578125,2.625000,2.523438,2.601563,1.034054,4438400
1982-08-20,2.664063,2.718750,2.609375,2.703125,1.074423,6120000
1982-08-23,2.710938,2.750000,2.664063,2.750000,1.093055,7337600
1982-08-24,2.726563,2.757813,2.695313,2.710938,1.077528,7350400
1982-08-25,2.742188,2.789063,2.695313,2.765625,1.099265,3841600
1982-08-26,2.796875,2.843750,2.750000,2.812500,1.117896,8841600
1982-08-27,2.765625,2.804688,2.726563,2.734375,1.086843,2915200
1982-08-30,2.679688,2.718750,2.640625,2.718750,1.080634,6801600
1982-08-31,2.765625,2.820313,2.703125,2.812500,1.117896,8624000
1982-09-01,2.773438,2.812500,2.726563,2.750000,1.093055,5216000
1982-09-02,2.765625,2.804688,2.718750,2.789063,1.108582,4513600
1982-09-03,2.867188,2.890625,2.835938,2.882813,1.145844,8550400
1982-09-07,2.835938,2.867188,2.796875,2.835938,1.127212,2848000
1982-09-08,2.835938,2.867188,2.796875,2.796875,1.111687,3019200
1982-09-09,2.812500,2.835938,2.781250,2.804688,1.114792,2756800
1982-09-10,2.757813,2.781250,2.734375,2.757813,1.096160,4774400
1982-09-13,2.765625,2.812500,2.718750,2.812500,1.117896,2675200
1982-09-14,2.843750,2.875000,2.812500,2.859375,1.136529,5065600
1982-09-15,2.851563,2.867188,2.835938,2.867188,1.139634,2894400
1982-09-16,2.867188,2.890625,2.835938,2.851563,1.133423,4492800
1982-09-17,2.843750,2.851563,2.828125,2.828125,1.124108,2572800
1982-09-20,2.820313,2.851563,2.781250,2.851563,1.133423,2345600
1982-09-21,2.890625,2.906250,2.867188,2.906250,1.155161,4014400
1982-09-22,2.921875,2.960938,2.875000,2.882813,1.145844,5753600
1982-09-23,2.882813,2.906250,2.859375,2.906250,1.155161,3566400
1982-09-24,2.921875,2.945313,2.890625,2.945313,1.170686,4288000
1982-09-27,2.945313,2.960938,2.929688,2.953125,1.173792,2622400
1982-09-28,2.968750,2.992188,2.945313,2.945313,1.170686,3596800
1982-09-29,2.898438,2.937500,2.859375,2.882813,1.145844,4184000
1982-09-30,2.750000,2.843750,2.656250,2.695313,1.071318,19540800
1982-10-01,2.679688,2.757813,2.593750,2.742188,1.089949,36923200
1982-10-04,2.601563,2.632813,2.562500,2.578125,1.024738,41697600
1982-10-05,2.507813,2.585938,2.421875,2.437500,0.968844,33555200
1982-10-06,2.531250,2.617188,2.437500,2.609375,1.037159,51995200
1982-10-07,2.562500,2.640625,2.476563,2.523438,1.003002,9892800
1982-10-08,2.617188,2.664063,2.570313,2.664063,1.058897,22612800
1982-10-11,2.703125,2.742188,2.656250,2.718750,1.080634,24022400
1982-10-12,2.656250,2.726563,2.515625,2.593750,1.030949,19520000
1982-10-13,2.593750,2.718750,2.531250,2.625000,1.043370,24502400
1982-10-14,2.625000,2.671875,2.578125,2.617188,1.040265,12840000
